12-Jun-2020;;;;;;;;;;;;;;;
iShares MSCI Emerging Markets ETF;;;;;;;;;;;;;;;
Inception Date;Apr 07, 2003;;;;;;;;;;;;;;
Fund Holdings as of;Jun 12, 2020;;;;;;;;;;;;;;
Number of Securities (excluding cash and derivatives);1,209.00;;;;;;;;;;;;;;
Shares Outstanding;545,400,000.00;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
Ticker;Name;Asset Class;Weight (%);Price;Shares;Market Value;Notional Value;Sector;SEDOL;ISIN;Exchange;Location;Currency;Market Currency;FX Rate
601398;INDUSTRIAL AND COMMERCIAL BANK OF;Equity;0,04;0,74;13 170 062,00;9 705 880,73;9 705 880,73;Financials;BP3R217;CNE000001P37;Shanghai Stock Exchange;China;USD;CNY;7,07
2238;GUANGZHOU AUTOMOBILE GROUP LTD H;Equity;0,04;0,86;11 243 838,00;9 705 845,89;9 705 845,89;Consumer Discretionary;B433995;CNE100000Q35;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
HYPE3;HYPERMARCAS SA;Equity;0,04;6,59;1 471 400,00;9 700 101,88;9 700 101,88;Health Care;B2QY968;BRHYPEACNOR0;XBSP;Brazil;USD;BRL;5,06
DSY;DISCOVERY LTD;Equity;0,04;6,34;1 519 679,00;9 631 424,49;9 631 424,49;Financials;6177878;ZAE000022331;Johannesburg Stock Exchange;South Africa;USD;ZAR;17,12
ASURB;GRUPO AEROPORTUARIO DEL SURESTE B;Equity;0,04;12,22;787 390,00;9 622 047,38;9 622 047,38;Industrials;2639349;MXP001661018;Bolsa Mexicana De Valores;Mexico;USD;MXN;22,44
SIMEPLT;SIME DARBY PLANTATION;Equity;0,04;1,16;8 268 673,00;9 610 455,32;9 610 455,32;Consumer Staples;BF6RHY2;MYL5285OO001;Bursa Malaysia;Malaysia;USD;MYR;4,27
BIMBOA;GRUPO BIMBO A;Equity;0,04;1,56;6 143 000,00;9 605 644,64;9 605 644,64;Consumer Staples;2392471;MXP495211262;Bolsa Mexicana De Valores;Mexico;USD;MXN;22,44
2324;COMPAL ELECTRONICS INC;Equity;0,04;0,64;15 077 908,00;9 607 000,68;9 607 000,68;Information Technology;6225744;TW0002324001;Taiwan Stock Exchange;Taiwan;USD;TWD;29,66
SULA11;SUL AMERICA UNITS SA;Equity;0,04;8,84;1 086 536,00;9 602 035,85;9 602 035,85;Financials;B27WYK0;BRSULACDAM12;XBSP;Brazil;USD;BRL;5,06
010140;SAMSUNG HEAVY INDUSTRIES LTD;Equity;0,04;5,57;1 718 800,00;9 580 618,04;9 580 618,04;Industrials;6772217;KR7010140002;Korea Exchange (Stock Market);Korea (South);USD;KRW;1 203,80
EGCO.R;ELECTRICITY GENERATING NON-VOTING;Equity;0,04;8,55;1 120 000,00;9 581 147,61;9 581 147,61;Utilities;6368553;TH0465010R13;Stock Exchange Of Thailand;Thailand;USD;THB;30,98
1336;NEW CHINA LIFE INSURANCE COMPANY L;Equity;0,04;3,34;2 864 200,00;9 571 848,11;9 571 848,11;Financials;B5730Z1;CNE100001922;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
IRAO;INTER RAO EES;Equity;0,04;0,07;137 662 000,00;9 565 195,95;9 565 195,95;Utilities;B5B2VL7;RU000A0JPNM1;Standard-Classica-Forts;Russian Federation;USD;RUB;69,71
002475;LUXSHARE PRECISION INDUSTRY LTD A;Equity;0,04;7,69;1 242 448,00;9 559 856,01;9 559 856,01;Information Technology;BD5CN80;CNE100000TP3;Shenzhen Stock Exchange;China;USD;CNY;7,07
2408;NANYA TECHNOLOGY CORP;Equity;0,04;2,06;4 634 000,00;9 560 759,19;9 560 759,19;Information Technology;6283601;TW0002408002;Taiwan Stock Exchange;Taiwan;USD;TWD;29,66
AKBNK;AKBANK A;Equity;0,04;0,85;11 250 044,00;9 558 683,49;9 558 683,49;Financials;B03MN70;TRAAKBNK91N6;Istanbul Stock Exchange;Turkey;USD;TRY;6,84
VEDL;VEDANTA LTD;Equity;0,04;1,36;6 984 556,00;9 511 942,72;9 511 942,72;Materials;6136040;INE205A01025;National Stock Exchange Of India;India;USD;INR;75,85
600000;SHANGHAI PUDONG DEVELOPMENT BANK L;Equity;0,04;1,49;6 361 696,00;9 475 497,02;9 475 497,02;Financials;BP3R2B7;CNE0000011B7;Shanghai Stock Exchange;China;USD;CNY;7,07
2633;TAIWAN HIGH SPEED RAIL CORP;Equity;0,04;1,26;7 484 000,00;9 461 281,73;9 461 281,73;Industrials;B04BGQ6;TW0002633005;Taiwan Stock Exchange;Taiwan;USD;TWD;29,66
BVT;BIDVEST GROUP LTD;Equity;0,04;8,76;1 077 849,00;9 441 527,85;9 441 527,85;Industrials;6100089;ZAE000117321;Johannesburg Stock Exchange;South Africa;USD;ZAR;17,12
3692;HANSOH PHARMACEUTICAL GROUP LTD;Equity;0,04;4,74;1 990 000,00;9 436 329,85;9 436 329,85;Health Care;BJYKB72;KYG549581067;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
MPHC;MESAIEED PETROCHEMICAL HOLDING;Equity;0,04;0,56;16 704 999,00;9 428 391,36;9 428 391,36;Materials;BK4Z0B1;QA000VSUG130;Qatar Exchange;Qatar;USD;QAR;3,64
011170;LOTTE CHEMICAL CORP;Equity;0,04;146,62;64 292,00;9 426 431,30;9 426 431,30;Materials;6440020;KR7011170008;Korea Exchange (Stock Market);Korea (South);USD;KRW;1 203,80
CPI;CAPITEC LTD;Equity;0,04;53,61;175 835,00;9 426 756,80;9 426 756,80;Financials;6440859;ZAE000035861;Johannesburg Stock Exchange;South Africa;USD;ZAR;17,12
BEM.R;BANGKOK EXPRESSWAY AND METRO PCL N;Equity;0,04;0,32;29 186 500,00;9 421 838,43;9 421 838,43;Industrials;BDCR9C4;TH6999010R15;Stock Exchange Of Thailand;Thailand;USD;THB;30,98
NED;NEDBANK GROUP LTD;Equity;0,04;6,73;1 394 634,00;9 386 356,46;9 386 356,46;Financials;6628008;ZAE000004875;Johannesburg Stock Exchange;South Africa;USD;ZAR;17,12
884;CIFI HOLDINGS (GROUP) LTD;Equity;0,04;0,85;11 008 000,00;9 374 433,88;9 374 433,88;Real Estate;B8Z00N3;KYG2140A1076;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
QEWS;QATAR ELECTRICITY AND WATER;Equity;0,04;4,47;2 092 176,00;9 348 998,49;9 348 998,49;Utilities;6566614;QA0006929812;Qatar Exchange;Qatar;USD;QAR;3,64
6886;HUATAI SECURITIES LTD H;Equity;0,04;1,63;5 732 200,00;9 319 327,49;9 319 327,49;Financials;BWVFT00;CNE100001YQ9;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
GRT;GROWTHPOINT PROP LTD SHS;Equity;0,04;0,87;10 651 071,00;9 288 851,31;9 288 851,31;Real Estate;BBGB5W0;ZAE000179420;Johannesburg Stock Exchange;South Africa;USD;ZAR;17,12
6239;POWERTECH TECHNOLOGY INC;Equity;0,04;3,34;2 774 300,00;9 277 907,16;9 277 907,16;Information Technology;6599676;TW0006239007;Taiwan Stock Exchange;Taiwan;USD;TWD;29,66
DNP;DINO POLSKA SA;Equity;0,04;49,74;186 122,00;9 258 349,87;9 258 349,87;Consumer Staples;BD0YVN2;PLDINPL00011;Warsaw Stock Exchange/Equities/Main Market;Poland;USD;PLN;3,96
4958;ZHEN DING TECHNOLOGY HOLDING LTD;Equity;0,04;4,50;2 057 075,00;9 257 981,74;9 257 981,74;Information Technology;B734XQ4;KYG989221000;Taiwan Stock Exchange;Taiwan;USD;TWD;29,66
HLBANK;HONG LEONG BANK;Equity;0,04;3,59;2 579 400,00;9 247 760,98;9 247 760,98;Financials;6436892;MYL5819OO007;Bursa Malaysia;Malaysia;USD;MYR;4,27
MISC;MISC;Equity;0,04;1,93;4 794 200,00;9 234 522,32;9 234 522,32;Industrials;6557997;MYL3816OO005;Bursa Malaysia;Malaysia;USD;MYR;4,27
CMPC;EMPRESAS CMPC SA;Equity;0,04;2,13;4 323 544,00;9 214 749,27;9 214 749,27;Materials;2196015;CL0000001314;Santiago Stock Exchange;Chile;USD;CLP;792,95
2899;ZIJIN MINING GROUP LTD H;Equity;0,04;0,43;21 218 000,00;9 198 910,98;9 198 910,98;Materials;6725299;CNE100000502;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
TIMP3;TIM PARTICIPACOES SA;Equity;0,04;2,83;3 243 276,00;9 182 526,38;9 182 526,38;Communication;2292560;BRTIMPACNOR1;XBSP;Brazil;USD;BRL;5,06
LPP;LPP SA;Equity;0,04;1 842,63;4 983,00;9 181 828,98;9 181 828,98;Consumer Discretionary;7127979;PLLPP0000011;Warsaw Stock Exchange/Equities/Main Market;Poland;USD;PLN;3,96
3908;CHINA INTERNATIONAL CAPITAL CORP L;Equity;0,04;1,80;5 084 000,00;9 157 641,84;9 157 641,84;Financials;BZ169C6;CNE100002359;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
ADANIPORTS;ADANI PORTS AND SPECIAL ECONOMIC Z;Equity;0,04;4,55;2 011 376,00;9 156 298,51;9 156 298,51;Industrials;B28XXH2;INE742F01042;National Stock Exchange Of India;India;USD;INR;75,85
SANB11;BANCO SANTANDER BRASIL UNITS SA;Equity;0,04;5,91;1 549 300,00;9 152 215,44;9 152 215,44;Financials;B4V5RY4;BRSANBCDAM13;XBSP;Brazil;USD;BRL;5,06
MCDOWELL.N;UNITED SPIRITS LTD;Equity;0,04;8,14;1 119 673,00;9 114 295,43;9 114 295,43;Consumer Staples;BYWFSB7;INE854D01024;National Stock Exchange Of India;India;USD;INR;75,85
BRFS3;BRF BRASIL FOODS SA;Equity;0,04;4,26;2 138 385,00;9 102 564,83;9 102 564,83;Consumer Staples;2036995;BRBRFSACNOR8;XBSP;Brazil;USD;BRL;5,06
GRASIM;GRASIM INDUSTRIES LTD;Equity;0,04;7,94;1 146 388,00;9 097 501,82;9 097 501,82;Materials;BYQKH33;INE047A01021;National Stock Exchange Of India;India;USD;INR;75,85
PEO;BANK PEKAO SA;Equity;0,04;13,66;664 309,00;9 077 305,70;9 077 305,70;Financials;5473113;PLPEKAO00016;Warsaw Stock Exchange/Equities/Main Market;Poland;USD;PLN;3,96
PIDILITIND;PIDILITE INDUSTRIES LTD;Equity;0,04;18,85;480 500,00;9 058 884,35;9 058 884,35;Materials;B0JJV59;INE318A01026;National Stock Exchange Of India;India;USD;INR;75,85
AXIATA;AXIATA GROUP;Equity;0,04;0,85;10 611 400,00;9 026 217,22;9 026 217,22;Communication;B2QZGV5;MYL6888OO001;Bursa Malaysia;Malaysia;USD;MYR;4,27
3380;LOGAN PROPERTY HOLDINGS COMPANY LT;Equity;0,04;1,68;5 358 000,00;9 001 323,85;9 001 323,85;Real Estate;BH6X937;KYG555551095;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
3319;A-LIVING SERVICES LTD H;Equity;0,04;5,32;1 681 750,00;8 951 134,50;8 951 134,50;Industrials;BFWK4M2;CNE100002RY5;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
QFLS;QATAR FUEL;Equity;0,04;4,67;1 917 205,00;8 946 254,59;8 946 254,59;Energy;6516556;QA0001200771;Qatar Exchange;Qatar;USD;QAR;3,64
KLK;KUALA LUMPUR KEPONG;Equity;0,04;5,27;1 698 000,00;8 944 590,51;8 944 590,51;Consumer Staples;6497446;MYL2445OO004;Bursa Malaysia;Malaysia;USD;MYR;4,27
2377;MICRO-STAR INTERNATIONAL LTD;Equity;0,04;3,49;2 551 000,00;8 900 937,19;8 900 937,19;Information Technology;6133450;TW0002377009;Taiwan Stock Exchange;Taiwan;USD;TWD;29,66
2359;WUXI APPTEC LTD H;Equity;0,04;11,46;774 992,00;8 879 793,76;8 879 793,76;Health Care;BGHH0L6;CNE100003F19;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
836;CHINA RESOURCES POWER LTD;Equity;0,04;1,21;7 340 999,00;8 856 445,81;8 856 445,81;Utilities;6711566;HK0836012952;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
NESTLE;NESTLE MALAYSIA;Equity;0,04;32,52;271 500,00;8 830 509,67;8 830 509,67;Consumer Staples;6629335;MYL4707OO005;Bursa Malaysia;Malaysia;USD;MYR;4,27
NLMK;NOVOLIPETSK STEEL;Equity;0,04;1,95;4 535 220,00;8 822 233,36;8 822 233,36;Materials;B59FPC7;RU0009046452;Standard-Classica-Forts;Russian Federation;USD;RUB;69,71
BBNI;BANK NEGARA INDONESIA;Equity;0,04;0,32;27 901 676,00;8 804 835,28;8 804 835,28;Financials;6727121;ID1000096605;Indonesia Stock Exchange;Indonesia;USD;IDR;14 165,00
SCB.R;SIAM COMMERCIAL BANK NON-VOTING DR;Equity;0,04;2,72;3 227 700,00;8 778 427,08;8 778 427,08;Financials;6363172;TH0015010R16;Stock Exchange Of Thailand;Thailand;USD;THB;30,98
KOFUBL;COCA-COLA FEMSA CLASS UBL UNITS;Equity;0,04;4,40;1 994 293,00;8 773 174,02;8 773 174,02;Consumer Staples;BHHP0S4;MX01KO000002;Bolsa Mexicana De Valores;Mexico;USD;MXN;22,44
TATAMOTORS;TATA MOTORS LTD;Equity;0,04;1,39;6 312 522,00;8 763 172,82;8 763 172,82;Consumer Discretionary;B611LV1;INE155A01022;National Stock Exchange Of India;India;USD;INR;75,85
TCELL;TURKCELL ILETISIM HIZMETLERI A;Equity;0,04;2,08;4 207 417,00;8 749 492,87;8 749 492,87;Communication;B03MYN3;TRATCELL91M1;Istanbul Stock Exchange;Turkey;USD;TRY;6,84
601288;AGRICULTURAL BANK OF CHINA LTD A;Equity;0,04;0,48;18 331 100,00;8 747 457,77;8 747 457,77;Financials;BP3R228;CNE100000RJ0;Shanghai Stock Exchange;China;USD;CNY;7,07
ALRS;AK ALROSA;Equity;0,04;0,90;9 668 690,00;8 731 399,57;8 731 399,57;Materials;B6QPBP2;RU0007252813;Standard-Classica-Forts;Russian Federation;USD;RUB;69,71
2049;HIWIN TECHNOLOGIES CORP;Equity;0,04;9,81;887 649,00;8 708 015,34;8 708 015,34;Industrials;B1YMYT5;TW0002049004;Taiwan Stock Exchange;Taiwan;USD;TWD;29,66
5347;VANGUARD INTERNATIONAL SEMICONDUCT;Equity;0,04;2,55;3 388 000,00;8 646 178,74;8 646 178,74;Information Technology;6109677;TW0005347009;Gretai Securities Market;Taiwan;USD;TWD;29,66
GENTING;GENTING;Equity;0,04;1,03;8 359 300,00;8 638 433,04;8 638 433,04;Consumer Discretionary;B1VXJL8;MYL3182OO002;Bursa Malaysia;Malaysia;USD;MYR;4,27
ISA;INTERCONEXION ELECTRICA SA;Equity;0,04;5,01;1 724 540,00;8 636 846,16;8 636 846,16;Utilities;2205706;COE15PA00026;Bolsa De Valores De Colombia;Colombia;USD;COP;3 757,84
HINDALCO;HINDALCO INDUSTRIES LTD;Equity;0,04;1,93;4 474 122,00;8 614 686,64;8 614 686,64;Materials;B0GWF48;INE038A01020;National Stock Exchange Of India;India;USD;INR;75,85
KIMBERA;KIMBERLY-CLARK DE MEXICO CLASS A;Equity;0,04;1,50;5 733 000,00;8 604 322,05;8 604 322,05;Consumer Staples;2491914;MXP606941179;Bolsa Mexicana De Valores;Mexico;USD;MXN;22,44
600016;CHINA MINSHENG BANKING CORP LTD A;Equity;0,04;0,80;10 703 355,00;8 583 114,25;8 583 114,25;Financials;BP3R2C8;CNE0000015Y0;Shanghai Stock Exchange;China;USD;CNY;7,07
135;KUNLUN ENERGY LTD;Equity;0,04;0,62;13 726 000,00;8 571 997,78;8 571 997,78;Utilities;6340078;BMG5320C1082;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
002415;HANGZHOU HIKVISION DIGITAL TECHNOL;Equity;0,04;4,07;2 103 902,00;8 560 440,45;8 560 440,45;Information Technology;BD5CPQ2;CNE100000PM8;Shenzhen Stock Exchange;China;USD;CNY;7,07
BRPT;BARITO PACIFIC;Equity;0,04;0,08;101 228 000,00;8 539 884,22;8 539 884,22;Materials;6070706;ID1000085707;Indonesia Stock Exchange;Indonesia;USD;IDR;14 165,00
9904;POU CHEN CORP;Equity;0,04;0,97;8 753 220,00;8 528 067,22;8 528 067,22;Consumer Discretionary;6696157;TW0009904003;Taiwan Stock Exchange;Taiwan;USD;TWD;29,66
COGN3;COGNA EDUCACAO SA;Equity;0,04;1,25;6 799 180,00;8 524 313,02;8 524 313,02;Consumer Discretionary;BHNWPB7;BRCOGNACNOR2;XBSP;Brazil;USD;BRL;5,06
097950;CJ CHEILJEDANG CORP;Equity;0,04;272,89;31 218,00;8 518 950,82;8 518 950,82;Consumer Staples;B2492F5;KR7097950000;Korea Exchange (Stock Market);Korea (South);USD;KRW;1 203,80
034220;LG DISPLAY LTD;Equity;0,04;9,68;877 553,00;8 492 683,54;8 492 683,54;Information Technology;B01VZN9;KR7034220004;Korea Exchange (Stock Market);Korea (South);USD;KRW;1 203,80
MOEX;MOSCOW EXCHANGE;Equity;0,04;1,66;5 075 060,00;8 449 029,34;8 449 029,34;Financials;B9GFHQ6;RU000A0JR4A1;Standard-Classica-Forts;Russian Federation;USD;RUB;69,71
035250;KANGWON LAND INC;Equity;0,04;19,77;426 739,00;8 436 939,86;8 436 939,86;Consumer Discretionary;6683449;KR7035250000;Korea Exchange (Stock Market);Korea (South);USD;KRW;1 203,80
NHM;NORTHAM PLATINUM LTD;Equity;0,04;6,33;1 326 863,00;8 404 744,51;8 404 744,51;Materials;6350260;ZAE000030912;Johannesburg Stock Exchange;South Africa;USD;ZAR;17,12
1816;CGN POWER LTD H;Equity;0,04;0,22;38 858 000,00;8 373 164,22;8 373 164,22;Utilities;BSBMM04;CNE100001T80;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
COALINDIA;COAL INDIA LTD;Equity;0,04;1,78;4 711 405,00;8 363 477,58;8 363 477,58;Energy;B4Z9XF5;INE522F01014;National Stock Exchange Of India;India;USD;INR;75,85
NAUKRI;INFO EDGE INDIA LTD;Equity;0,04;37,18;224 427,00;8 345 095,46;8 345 095,46;Communication;B1685L0;INE663F01024;National Stock Exchange Of India;India;USD;INR;75,85
2105;CHENG SHIN RUBBER INDUSTRY LTD;Equity;0,04;1,16;7 184 128,00;8 343 498,96;8 343 498,96;Consumer Discretionary;6190228;TW0002105004;Taiwan Stock Exchange;Taiwan;USD;TWD;29,66
2333;GREAT WALL MOTOR LTD H;Equity;0,04;0,70;11 849 500,00;8 332 766,67;8 332 766,67;Consumer Discretionary;6718255;CNE100000338;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
IOC;INDIAN OIL CORP LTD;Equity;0,04;1,16;7 131 204,00;8 301 444,42;8 301 444,42;Energy;6253767;INE242A01010;National Stock Exchange Of India;India;USD;INR;75,85
CBQK;COMMERCIAL BANK OF QATAR;Equity;0,04;1,07;7 750 022,00;8 299 185,88;8 299 185,88;Financials;6150448;QA0007227752;Qatar Exchange;Qatar;USD;QAR;3,64
000100;YUHAN CORP;Equity;0,04;45,69;181 161,00;8 277 001,99;8 277 001,99;Health Care;6988337;KR7000100008;Korea Exchange (Stock Market);Korea (South);USD;KRW;1 203,80
FALABELLA;FALABELLA SACI SA;Equity;0,04;2,95;2 801 746,00;8 264 487,32;8 264 487,32;Consumer Discretionary;2771672;CLP3880F1085;Santiago Stock Exchange;Chile;USD;CLP;792,95
PETRONET;PETRONET LNG LTD;Equity;0,04;3,43;2 409 735,00;8 263 037,78;8 263 037,78;Energy;B00KT68;INE347G01014;National Stock Exchange Of India;India;USD;INR;75,85
002714;MUYUAN FOODS LTD A;Equity;0,04;9,42;875 385,00;8 243 308,67;8 243 308,67;Consumer Staples;BD5CJX7;CNE100001RQ3;Shenzhen Stock Exchange;China;USD;CNY;7,07
MRP;MR PRICE GROUP LTD;Equity;0,04;8,41;980 637,00;8 242 861,32;8 242 861,32;Consumer Discretionary;BYXW419;ZAE000200457;Johannesburg Stock Exchange;South Africa;USD;ZAR;17,12
000720;HYUNDAI ENGINEERING & CONSTRUCTION;Equity;0,04;28,16;292 183,00;8 228 114,06;8 228 114,06;Industrials;6450988;KR7000720003;Korea Exchange (Stock Market);Korea (South);USD;KRW;1 203,80
SINA;SINA CORP;Equity;0,04;34,47;237 997,00;8 203 756,59;8 203 756,59;Communication;2579230;KYG814771047;NASDAQ;China;USD;USD;1,00
TEL;PLDT INC;Equity;0,04;24,88;329 518,00;8 197 748,87;8 197 748,87;Communication;BDGN274;PHY7072Q1032;Philippine Stock Exchange Inc.;Philippines;USD;PHP;50,21
3481;INNOLUX CORP;Equity;0,04;0,26;31 196 002,00;8 192 591,97;8 192 591,97;Information Technology;B0CC0M5;TW0003481008;Taiwan Stock Exchange;Taiwan;USD;TWD;29,66
000002;CHINA VANKE LTD A;Equity;0,04;3,63;2 253 759,00;8 180 619,22;8 180 619,22;Real Estate;BD5CPW8;CNE0000000T2;Shenzhen Stock Exchange;China;USD;CNY;7,07
267250;HYUNDAI HEAVY INDUSTRIES HOLDINGS;Equity;0,04;222,63;36 687,00;8 167 566,04;8 167 566,04;Industrials;BD4HFT1;KR7267250009;Korea Exchange (Stock Market);Korea (South);USD;KRW;1 203,80
601888;CHINA TOURISM GROUP DUTY FREE CORP;Equity;0,04;16,92;480 132,00;8 124 101,07;8 124 101,07;Consumer Discretionary;BP3R466;CNE100000G29;Shanghai Stock Exchange;China;USD;CNY;7,07
ENELCHILE;ENEL CHILE SA;Equity;0,04;0,08;106 787 397,00;8 122 061,32;8 122 061,32;Utilities;BYMLZD6;CL0002266774;Santiago Stock Exchange;Chile;USD;CLP;792,95
000001;PING AN BANK LTD A;Equity;0,04;1,83;4 417 867,00;8 102 115,24;8 102 115,24;Financials;BD5CPS4;CNE000000040;Shenzhen Stock Exchange;China;USD;CNY;7,07
JSWSTEEL;JSW STEEL LTD;Equity;0,04;2,49;3 249 878,00;8 095 507,04;8 095 507,04;Materials;BZBYJJ7;INE019A01038;National Stock Exchange Of India;India;USD;INR;75,85
6669;WIWYNN CORPORATION CORP;Equity;0,04;27,34;296 000,00;8 092 775,51;8 092 775,51;Information Technology;BF4QXG5;TW0006669005;Taiwan Stock Exchange;Taiwan;USD;TWD;29,66
3702;WPG HOLDINGS LTD;Equity;0,04;1,32;6 098 449,00;8 079 730,50;8 079 730,50;Information Technology;B0P6L87;TW0003702007;Taiwan Stock Exchange;Taiwan;USD;TWD;29,66
4190;JARIR MARKETING;Equity;0,04;38,31;210 771,00;8 074 828,77;8 074 828,77;Consumer Discretionary;B128FM5;SA000A0BLA62;Saudi Stock Exchange;Saudi Arabia;USD;SAR;3,75
1476;ECLAT TEXTILE LTD;Equity;0,04;11,12;725 427,00;8 070 353,98;8 070 353,98;Consumer Discretionary;6345783;TW0001476000;Taiwan Stock Exchange;Taiwan;USD;TWD;29,66
6837;HAITONG SECURITIES COMPANY LTD H;Equity;0,04;0,78;10 315 200,00;8 065 716,83;8 065 716,83;Financials;B71SXC4;CNE1000019K9;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
2356;INVENTEC CORP;Equity;0,04;0,86;9 336 281,00;8 057 472,06;8 057 472,06;Information Technology;6459930;TW0002356003;Taiwan Stock Exchange;Taiwan;USD;TWD;29,66
LH.R;LAND AND HOUSE PUBLIC NON-VOTING D;Equity;0,04;0,25;31 920 000,00;8 037 317,41;8 037 317,41;Real Estate;6581941;TH0143010R16;Stock Exchange Of Thailand;Thailand;USD;THB;30,98
GRUMAB;GRUMA;Equity;0,04;10,09;795 640,00;8 030 589,89;8 030 589,89;Consumer Staples;2392545;MXP4948K1056;Bolsa Mexicana De Valores;Mexico;USD;MXN;22,44
005387;HYUNDAI MOTOR S2 PREF;Equity;0,04;54,41;147 033,00;8 000 217,23;8 000 217,23;Consumer Discretionary;6148272;KR7005382007;Korea Exchange (Stock Market);Korea (South);USD;KRW;1 203,80
600030;CITIC SECURITIES LTD A;Equity;0,04;3,19;2 505 351,00;7 997 343,85;7 997 343,85;Financials;BP3R2J5;CNE000001DB6;Shanghai Stock Exchange;China;USD;CNY;7,07
IOICORP;IOI CORPORATION;Equity;0,04;1,03;7 751 320,00;7 991 987,81;7 991 987,81;Consumer Staples;B1Y3WG1;MYL1961OO001;Bursa Malaysia;Malaysia;USD;MYR;4,27
1140;BANK ALBILAD;Equity;0,04;5,87;1 359 875,00;7 984 986,01;7 984 986,01;Financials;B12LZP7;SA000A0D9HK3;Saudi Stock Exchange;Saudi Arabia;USD;SAR;3,75
CSAN3;COSAN INDUSTRIA E COMERCIO SA;Equity;0,04;12,98;611 700,00;7 941 991,35;7 941 991,35;Energy;B0P72G5;BRCSANACNOR6;XBSP;Brazil;USD;BRL;5,06
KLBF;KALBE FARMA;Equity;0,04;0,10;81 172 315,00;7 908 068,81;7 908 068,81;Health Care;B7311V6;ID1000125107;Indonesia Stock Exchange;Indonesia;USD;IDR;14 165,00
9910;FENG TAY ENTERPRISES LTD;Equity;0,04;6,30;1 253 281,00;7 900 871,35;7 900 871,35;Consumer Discretionary;6336055;TW0009910000;Taiwan Stock Exchange;Taiwan;USD;TWD;29,66
1548;GENSCRIPT BIOTECH CORP;Equity;0,04;2,07;3 806 000,00;7 896 734,24;7 896 734,24;Health Care;BD9Q2J2;KYG3825B1059;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
3360;FAR EAST HORIZON LTD;Equity;0,04;0,89;8 884 000,00;7 863 671,44;7 863 671,44;Financials;B63DLB5;HK0000077468;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
600585;ANHUI CONCH CEMENT LTD A;Equity;0,04;7,91;992 586,00;7 847 526,66;7 847 526,66;Materials;BP3R2Z1;CNE0000019V8;Shanghai Stock Exchange;China;USD;CNY;7,07
OGZD;PJSC GAZPROM ADR CDI;Equity;0,04;5,54;1 413 545,00;7 831 039,30;7 831 039,30;Energy;5140989;US3682872078;London Stock Exchange;Russian Federation;USD;USD;1,00
763;ZTE CORP H;Equity;0,04;2,72;2 876 000,00;7 811 486,30;7 811 486,30;Information Technology;B04KP88;CNE1000004Y2;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
MINT.R;MINOR INTERNATIONAL PUBLIC NON VOT;Equity;0,04;0,74;10 578 720,00;7 786 129,16;7 786 129,16;Consumer Discretionary;B018C28;TH0128010R17;Stock Exchange Of Thailand;Thailand;USD;THB;30,98
2347;SYNNEX TECHNOLOGY INTERNATIONAL CO;Equity;0,04;1,55;5 015 834,00;7 786 776,65;7 786 776,65;Information Technology;6868439;TW0002347002;Taiwan Stock Exchange;Taiwan;USD;TWD;29,66
EXX;EXXARO RESOURCES LTD;Equity;0,04;8,01;970 255,00;7 774 735,30;7 774 735,30;Energy;6418801;ZAE000084992;Johannesburg Stock Exchange;South Africa;USD;ZAR;17,12
011070;LG INNOTEK LTD;Equity;0,04;143,71;53 974,00;7 756 688,82;7 756 688,82;Information Technology;B39Z8G8;KR7011070000;Korea Exchange (Stock Market);Korea (South);USD;KRW;1 203,80
1590;AIRTAC INTERNATIONAL GROUP;Equity;0,04;16,72;463 000,00;7 741 900,68;7 741 900,68;Industrials;B52J816;KYG014081064;Taiwan Stock Exchange;Taiwan;USD;TWD;29,66
CMIG4;CIA ENERGETICA DE MINAS GERAIS PRE;Equity;0,04;2,18;3 550 310,00;7 731 627,34;7 731 627,34;Utilities;B1YBRG0;BRCMIGACNPR3;XBSP;Brazil;USD;BRL;5,06
1813;KWG GROUP HOLDINGS LTD;Equity;0,04;1,57;4 906 000,00;7 722 893,90;7 722 893,90;Real Estate;B1YBF00;KYG532241042;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
